No	Group	SubjectID	LevelTest	Age	Gender	MonthLearn	MonthStay	ItemID	ExpectedAnswer	ItemType	IsWalkPrefixSet	IsMannerSet	IsAspectSet	ExpectedPath	ExpectedManner	ExpectedDirection	ExpectedAspect	ResponseText	ResponseStatus	Element	ResponseVal	Y
3159	Level3	K3012	NA	34.0	F	120.0	48.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	входят	MotionVerb	manner	walk	0
3159	Level3	K3012	NA	34.0	F	120.0	48.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	входят	MotionVerb	direction	-	1
3159	Level3	K3012	NA	34.0	F	120.0	48.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	входят	MotionVerb	aspect	impf	1
3160	Level3	K3013	NA	42.0	F	264.0	60.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	вбегают	MotionVerb	path	v	1
3160	Level3	K3013	NA	42.0	F	264.0	60.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	вбегают	MotionVerb	manner	run	1
3160	Level3	K3013	NA	42.0	F	264.0	60.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	вбегают	MotionVerb	direction	-	1
3160	Level3	K3013	NA	42.0	F	264.0	60.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	вбегают	MotionVerb	aspect	impf	1
3161	Level3	K3014	NA	50.0	M	120.0	120.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	вбегают	MotionVerb	path	v	1
3161	Level3	K3014	NA	50.0	M	120.0	120.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	вбегают	MotionVerb	manner	run	1
3161	Level3	K3014	NA	50.0	M	120.0	120.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	вбегают	MotionVerb	direction	-	1
3161	Level3	K3014	NA	50.0	M	120.0	120.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	вбегают	MotionVerb	aspect	impf	1
3162	Level3	K3015	NA	46.0	F	300.0	48.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	входят	MotionVerb	path	v	1
3162	Level3	K3015	NA	46.0	F	300.0	48.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	входят	MotionVerb	manner	walk	0
3162	Level3	K3015	NA	46.0	F	300.0	48.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	входят	MotionVerb	direction	-	1
3162	Level3	K3015	NA	46.0	F	300.0	48.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	входят	MotionVerb	aspect	impf	1
3163	Level3	K3016	NA	49.0	F	379.0	60.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	вбегают	MotionVerb	path	v	1
3163	Level3	K3016	NA	49.0	F	379.0	60.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	вбегают	MotionVerb	manner	run	1
3163	Level3	K3016	NA	49.0	F	379.0	60.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	вбегают	MotionVerb	direction	-	1
3163	Level3	K3016	NA	49.0	F	379.0	60.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	вбегают	MotionVerb	aspect	impf	1
3164	Level3	K3017	NA	44.0	F	120.0	60.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	бегут	MotionVerb	path	-	0
3164	Level3	K3017	NA	44.0	F	120.0	60.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	бегут	MotionVerb	manner	run	1
3164	Level3	K3017	NA	44.0	F	120.0	60.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	бегут	MotionVerb	direction	uni	0
3164	Level3	K3017	NA	44.0	F	120.0	60.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	бегут	MotionVerb	aspect	impf	1
3165	Level3	K3018	NA	28.0	F	120.0	12.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	входят	MotionVerb	path	v	1
3165	Level3	K3018	NA	28.0	F	120.0	12.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	входят	MotionVerb	manner	walk	0
3165	Level3	K3018	NA	28.0	F	120.0	12.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	входят	MotionVerb	direction	-	1
3165	Level3	K3018	NA	28.0	F	120.0	12.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	входят	MotionVerb	aspect	impf	1
3166	Level3	K3019	NA	24.0	F	108.0	108.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	вошли	MotionVerb	path	v	1
3166	Level3	K3019	NA	24.0	F	108.0	108.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	вошли	MotionVerb	manner	walk	0
3166	Level3	K3019	NA	24.0	F	108.0	108.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	вошли	MotionVerb	direction	-	1
3166	Level3	K3019	NA	24.0	F	108.0	108.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	вошли	MotionVerb	aspect	pf	0
3167	Level3	K3020	NA	30.0	M	36.0	12.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	бегают	MotionVerb	path	-	0
3167	Level3	K3020	NA	30.0	M	36.0	12.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	бегают	MotionVerb	manner	run	1
3167	Level3	K3020	NA	30.0	M	36.0	12.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	бегают	MotionVerb	direction	multi	0
3167	Level3	K3020	NA	30.0	M	36.0	12.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	бегают	MotionVerb	aspect	impf	1
3168	Level3	K3021	NA	38.0	F	72.0	84.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	бегут	MotionVerb	path	-	0
3168	Level3	K3021	NA	38.0	F	72.0	84.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	бегут	MotionVerb	manner	run	1
3168	Level3	K3021	NA	38.0	F	72.0	84.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	бегут	MotionVerb	direction	uni	0
3168	Level3	K3021	NA	38.0	F	72.0	84.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	бегут	MotionVerb	aspect	impf	1
3169	Level3	K3022	NA	25.0	F	108.0	6.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	забегают	MotionVerb	path	za	0
3169	Level3	K3022	NA	25.0	F	108.0	6.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	забегают	MotionVerb	manner	run	1
3169	Level3	K3022	NA	25.0	F	108.0	6.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	забегают	MotionVerb	direction	-	1
3169	Level3	K3022	NA	25.0	F	108.0	6.0	t044	вбегают	PathItem	FALSE	TRUE	FALSE	v	run	-	impf	забегают	MotionVerb	aspect	impf	1
3172	Level3	K3001	NA	34.0	M	216.0	60.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплывает	MotionVerb	path	v	1
3172	Level3	K3001	NA	34.0	M	216.0	60.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплывает	MotionVerb	manner	swim	1
3172	Level3	K3001	NA	34.0	M	216.0	60.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплывает	MotionVerb	direction	-	1
3172	Level3	K3001	NA	34.0	M	216.0	60.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплывает	MotionVerb	aspect	impf	1
3173	Level3	K3002	NA	50.0	M	360.0	48.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	входит	MotionVerb	path	v	1
3173	Level3	K3002	NA	50.0	M	360.0	48.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	входит	MotionVerb	manner	walk	0
3173	Level3	K3002	NA	50.0	M	360.0	48.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	входит	MotionVerb	direction	-	1
3173	Level3	K3002	NA	50.0	M	360.0	48.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	входит	MotionVerb	aspect	impf	1
3174	Level3	K3003	NA	52.0	F	180.0	60.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	входит	MotionVerb	path	v	1
3174	Level3	K3003	NA	52.0	F	180.0	60.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	входит	MotionVerb	manner	walk	0
3174	Level3	K3003	NA	52.0	F	180.0	60.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	входит	MotionVerb	direction	-	1
3174	Level3	K3003	NA	52.0	F	180.0	60.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	входит	MotionVerb	aspect	impf	1
3175	Level3	K3004	NA	50.0	F	120.0	48.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплавает	MotionVerb	path	v	1
3175	Level3	K3004	NA	50.0	F	120.0	48.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплавает	MotionVerb	manner	swim	1
3175	Level3	K3004	NA	50.0	F	120.0	48.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплавает	MotionVerb	direction	-	1
3175	Level3	K3004	NA	50.0	F	120.0	48.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплавает	MotionVerb	aspect	impf	1
3176	Level3	K3005	NA	51.0	F	204.0	48.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	входит	MotionVerb	path	v	1
3176	Level3	K3005	NA	51.0	F	204.0	48.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	входит	MotionVerb	manner	walk	0
3176	Level3	K3005	NA	51.0	F	204.0	48.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	входит	MotionVerb	direction	-	1
3176	Level3	K3005	NA	51.0	F	204.0	48.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	входит	MotionVerb	aspect	impf	1
3177	Level3	K3006	NA	32.0	M	120.0	48.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплывает	MotionVerb	path	v	1
3177	Level3	K3006	NA	32.0	M	120.0	48.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплывает	MotionVerb	manner	swim	1
3177	Level3	K3006	NA	32.0	M	120.0	48.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплывает	MotionVerb	direction	-	1
3177	Level3	K3006	NA	32.0	M	120.0	48.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплывает	MotionVerb	aspect	impf	1
3178	Level3	K3007	NA	38.0	M	204.0	36.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	плывает	MotionVerb	path	-	0
3178	Level3	K3007	NA	38.0	M	204.0	36.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	плывает	MotionVerb	manner	swim	1
3178	Level3	K3007	NA	38.0	M	204.0	36.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	плывает	MotionVerb	direction	multi	0
3178	Level3	K3007	NA	38.0	M	204.0	36.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	плывает	MotionVerb	aspect	impf	1
3179	Level3	K3008	NA	41.0	M	204.0	60.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вошла	MotionVerb	path	v	1
3179	Level3	K3008	NA	41.0	M	204.0	60.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вошла	MotionVerb	manner	walk	0
3179	Level3	K3008	NA	41.0	M	204.0	60.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вошла	MotionVerb	direction	-	1
3179	Level3	K3008	NA	41.0	M	204.0	60.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вошла	MotionVerb	aspect	pf	0
3180	Level3	K3009	NA	47.0	M	336.0	72.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплывает	MotionVerb	path	v	1
3180	Level3	K3009	NA	47.0	M	336.0	72.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплывает	MotionVerb	manner	swim	1
3180	Level3	K3009	NA	47.0	M	336.0	72.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплывает	MotionVerb	direction	-	1
3180	Level3	K3009	NA	47.0	M	336.0	72.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплывает	MotionVerb	aspect	impf	1
3181	Level3	K3010	NA	26.0	M	130.0	3.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	плывёт	MotionVerb	path	-	0
3181	Level3	K3010	NA	26.0	M	130.0	3.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	плывёт	MotionVerb	manner	swim	1
3181	Level3	K3010	NA	26.0	M	130.0	3.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	плывёт	MotionVerb	direction	uni	0
3181	Level3	K3010	NA	26.0	M	130.0	3.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	плывёт	MotionVerb	aspect	impf	1
3182	Level3	K3011	NA	45.0	F	336.0	120.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	входит	MotionVerb	path	v	1
3182	Level3	K3011	NA	45.0	F	336.0	120.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	входит	MotionVerb	manner	walk	0
3182	Level3	K3011	NA	45.0	F	336.0	120.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	входит	MotionVerb	direction	-	1
3182	Level3	K3011	NA	45.0	F	336.0	120.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	входит	MotionVerb	aspect	impf	1
3183	Level3	K3012	NA	34.0	F	120.0	48.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	плывёт	MotionVerb	path	-	0
3183	Level3	K3012	NA	34.0	F	120.0	48.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	плывёт	MotionVerb	manner	swim	1
3183	Level3	K3012	NA	34.0	F	120.0	48.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	плывёт	MotionVerb	direction	uni	0
3183	Level3	K3012	NA	34.0	F	120.0	48.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	плывёт	MotionVerb	aspect	impf	1
3184	Level3	K3013	NA	42.0	F	264.0	60.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплывает	MotionVerb	path	v	1
3184	Level3	K3013	NA	42.0	F	264.0	60.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплывает	MotionVerb	manner	swim	1
3184	Level3	K3013	NA	42.0	F	264.0	60.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплывает	MotionVerb	direction	-	1
3184	Level3	K3013	NA	42.0	F	264.0	60.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплывает	MotionVerb	aspect	impf	1
3185	Level3	K3014	NA	50.0	M	120.0	120.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вошла	MotionVerb	path	v	1
3185	Level3	K3014	NA	50.0	M	120.0	120.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вошла	MotionVerb	manner	walk	0
3185	Level3	K3014	NA	50.0	M	120.0	120.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вошла	MotionVerb	direction	-	1
3185	Level3	K3014	NA	50.0	M	120.0	120.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вошла	MotionVerb	aspect	pf	0
3186	Level3	K3015	NA	46.0	F	300.0	48.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	подплывает	MotionVerb	path	pod	0
3186	Level3	K3015	NA	46.0	F	300.0	48.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	подплывает	MotionVerb	manner	swim	1
3186	Level3	K3015	NA	46.0	F	300.0	48.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	подплывает	MotionVerb	direction	-	1
3186	Level3	K3015	NA	46.0	F	300.0	48.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	подплывает	MotionVerb	aspect	impf	1
3187	Level3	K3016	NA	49.0	F	379.0	60.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплывает	MotionVerb	path	v	1
3187	Level3	K3016	NA	49.0	F	379.0	60.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплывает	MotionVerb	manner	swim	1
3187	Level3	K3016	NA	49.0	F	379.0	60.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплывает	MotionVerb	direction	-	1
3187	Level3	K3016	NA	49.0	F	379.0	60.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплывает	MotionVerb	aspect	impf	1
3188	Level3	K3017	NA	44.0	F	120.0	60.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплывает	MotionVerb	path	v	1
3188	Level3	K3017	NA	44.0	F	120.0	60.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплывает	MotionVerb	manner	swim	1
3188	Level3	K3017	NA	44.0	F	120.0	60.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплывает	MotionVerb	direction	-	1
3188	Level3	K3017	NA	44.0	F	120.0	60.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплывает	MotionVerb	aspect	impf	1
3189	Level3	K3018	NA	28.0	F	120.0	12.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплавает	MotionVerb	path	v	1
3189	Level3	K3018	NA	28.0	F	120.0	12.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплавает	MotionVerb	manner	swim	1
3189	Level3	K3018	NA	28.0	F	120.0	12.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплавает	MotionVerb	direction	-	1
3189	Level3	K3018	NA	28.0	F	120.0	12.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплавает	MotionVerb	aspect	impf	1
3190	Level3	K3019	NA	24.0	F	108.0	108.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	плывёт	MotionVerb	path	-	0
3190	Level3	K3019	NA	24.0	F	108.0	108.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	плывёт	MotionVerb	manner	swim	1
3190	Level3	K3019	NA	24.0	F	108.0	108.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	плывёт	MotionVerb	direction	uni	0
3190	Level3	K3019	NA	24.0	F	108.0	108.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	плывёт	MotionVerb	aspect	impf	1
3191	Level3	K3020	NA	30.0	M	36.0	12.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплыть	MotionVerb	path	v	1
3191	Level3	K3020	NA	30.0	M	36.0	12.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплыть	MotionVerb	manner	swim	1
3191	Level3	K3020	NA	30.0	M	36.0	12.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплыть	MotionVerb	direction	-	1
3191	Level3	K3020	NA	30.0	M	36.0	12.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	вплыть	MotionVerb	aspect	pf	0
3192	Level3	K3021	NA	38.0	F	72.0	84.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	заплыла	MotionVerb	path	za	0
3192	Level3	K3021	NA	38.0	F	72.0	84.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	заплыла	MotionVerb	manner	swim	1
3192	Level3	K3021	NA	38.0	F	72.0	84.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	заплыла	MotionVerb	direction	-	1
3192	Level3	K3021	NA	38.0	F	72.0	84.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	заплыла	MotionVerb	aspect	pf	0
3193	Level3	K3022	NA	25.0	F	108.0	6.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	плывёт	MotionVerb	path	-	0
3193	Level3	K3022	NA	25.0	F	108.0	6.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	плывёт	MotionVerb	manner	swim	1
3193	Level3	K3022	NA	25.0	F	108.0	6.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	плывёт	MotionVerb	direction	uni	0
3193	Level3	K3022	NA	25.0	F	108.0	6.0	t045	вплывает	PathItem	FALSE	TRUE	FALSE	v	swim	-	impf	плывёт	MotionVerb	aspect	impf	1
3196	Level3	K3001	NA	34.0	M	216.0	60.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	приехали	MotionVerb	path	pri	1
3196	Level3	K3001	NA	34.0	M	216.0	60.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	приехали	MotionVerb	manner	ride	1
3196	Level3	K3001	NA	34.0	M	216.0	60.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	приехали	MotionVerb	direction	-	1
3196	Level3	K3001	NA	34.0	M	216.0	60.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	приехали	MotionVerb	aspect	pf	1
3197	Level3	K3002	NA	50.0	M	360.0	48.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	проезжаем	MotionVerb	path	pro	0
3197	Level3	K3002	NA	50.0	M	360.0	48.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	проезжаем	MotionVerb	manner	ride	1
3197	Level3	K3002	NA	50.0	M	360.0	48.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	проезжаем	MotionVerb	direction	-	1
3197	Level3	K3002	NA	50.0	M	360.0	48.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	проезжаем	MotionVerb	aspect	impf	0
3198	Level3	K3003	NA	52.0	F	180.0	60.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	едем	MotionVerb	path	-	0
3198	Level3	K3003	NA	52.0	F	180.0	60.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	едем	MotionVerb	manner	ride	1
3198	Level3	K3003	NA	52.0	F	180.0	60.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	едем	MotionVerb	direction	uni	0
3198	Level3	K3003	NA	52.0	F	180.0	60.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	едем	MotionVerb	aspect	impf	0
3199	Level3	K3004	NA	50.0	F	120.0	48.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	приезжаем	MotionVerb	path	pri	1
3199	Level3	K3004	NA	50.0	F	120.0	48.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	приезжаем	MotionVerb	manner	ride	1
3199	Level3	K3004	NA	50.0	F	120.0	48.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	приезжаем	MotionVerb	direction	-	1
3199	Level3	K3004	NA	50.0	F	120.0	48.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	приезжаем	MotionVerb	aspect	impf	0
3200	Level3	K3005	NA	51.0	F	204.0	48.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	едем	MotionVerb	path	-	0
3200	Level3	K3005	NA	51.0	F	204.0	48.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	едем	MotionVerb	manner	ride	1
3200	Level3	K3005	NA	51.0	F	204.0	48.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	едем	MotionVerb	direction	uni	0
3200	Level3	K3005	NA	51.0	F	204.0	48.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	едем	MotionVerb	aspect	impf	0
3201	Level3	K3006	NA	32.0	M	120.0	48.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	заедем	MotionVerb	path	za	0
3201	Level3	K3006	NA	32.0	M	120.0	48.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	заедем	MotionVerb	manner	ride	1
3201	Level3	K3006	NA	32.0	M	120.0	48.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	заедем	MotionVerb	direction	-	1
3201	Level3	K3006	NA	32.0	M	120.0	48.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	заедем	MotionVerb	aspect	pf	1
3202	Level3	K3007	NA	38.0	M	204.0	36.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	едем	MotionVerb	path	-	0
3202	Level3	K3007	NA	38.0	M	204.0	36.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	едем	MotionVerb	manner	ride	1
3202	Level3	K3007	NA	38.0	M	204.0	36.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	едем	MotionVerb	direction	uni	0
3202	Level3	K3007	NA	38.0	M	204.0	36.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	едем	MotionVerb	aspect	impf	0
3203	Level3	K3008	NA	41.0	M	204.0	60.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	приехали	MotionVerb	path	pri	1
3203	Level3	K3008	NA	41.0	M	204.0	60.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	приехали	MotionVerb	manner	ride	1
3203	Level3	K3008	NA	41.0	M	204.0	60.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	приехали	MotionVerb	direction	-	1
3203	Level3	K3008	NA	41.0	M	204.0	60.0	t046	приехали	PathItem	FALSE	TRUE	TRUE	pri	ride	-	pf	приехали	MotionVerb	aspect	pf	1
